item,sector,region,policy,value,co2p,scc
Welfare,all,ROW,ibr,-0.0336534627498275,25,250
Welfare,all,ROW,bcr,-0.03327261425700723,25,250
Welfare,all,all,LSR,-0.030853799589913855,25,250
Welfare,all,all,OBR,-0.030700735143873725,25,250
Welfare,all,all,ABR,-0.03862829689602609,25,250
Welfare,all,all,ibr,-0.038337836113544466,25,250
Welfare,all,all,bcr,-0.036992426129967004,25,250
Leakage,all,chn,LSR,0.45796124224206824,25,250
Leakage,all,chn,OBR,0.39165916591941347,25,250
Leakage,all,chn,ABR,0.6289978140294559,25,250
Leakage,all,chn,ibr,0.41920391429205606,25,250
Leakage,all,chn,bcr,0.4118706944134608,25,250
Leakage,all,ind,LSR,0.24956046925661657,25,250
Leakage,all,ind,OBR,0.2325812920721601,25,250
Leakage,all,ind,ABR,0.29175647070351723,25,250
Leakage,all,ind,ibr,0.23287320902434733,25,250
Leakage,all,ind,bcr,0.23152970986510069,25,250
Leakage,all,EUR,LSR,0.9494255929195565,25,250
Leakage,all,EUR,OBR,0.9120362089877113,25,250
Leakage,all,EUR,ABR,1.0903238770112016,25,250
Leakage,all,EUR,ibr,0.9520659133673585,25,250
Leakage,all,EUR,bcr,0.9436543193411578,25,250
Leakage,all,OG20,LSR,1.1749642565239997,25,250
Leakage,all,OG20,OBR,1.111814876178663,25,250
Leakage,all,OG20,ABR,1.4297969713230623,25,250
Leakage,all,OG20,ibr,1.2554243726278327,25,250
Leakage,all,OG20,bcr,1.2341104842367905,25,250
Leakage,all,ROW,LSR,1.550006024688298,25,250
Leakage,all,ROW,OBR,1.4976251110300864,25,250
Leakage,all,ROW,ABR,1.7729534215058749,25,250
Leakage,all,ROW,ibr,1.6597234233722078,25,250
Leakage,all,ROW,bcr,1.6357683983300106,25,250
Leakage,all,all,LSR,4.381917585630539,25,250
Leakage,all,all,OBR,4.145716654188035,25,250
Leakage,all,all,ABR,5.213828554573112,25,250
Leakage,all,all,ibr,4.519290832683803,25,250
Leakage,all,all,bcr,4.456933606186521,25,250
welfare$,all,chn,LSR,4132.566885687112,25,250
welfare$,all,chn,OBR,4132.238305566869,25,250
welfare$,all,chn,ABR,4133.42858611737,25,250
welfare$,all,chn,ibr,4132.244645755513,25,250
welfare$,all,chn,bcr,4132.22453239545,25,250
welfare$,all,ind,LSR,1234.6867399649952,25,250
welfare$,all,ind,OBR,1234.677796534334,25,250
welfare$,all,ind,ABR,1234.8435550104268,25,250
welfare$,all,ind,ibr,1234.6387138351172,25,250
welfare$,all,ind,bcr,1234.6384933594172,25,250
welfare$,all,usa,LSR,11980.128778454113,25,250
welfare$,all,usa,OBR,11980.568307134741,25,250
welfare$,all,usa,ABR,11975.236110488802,25,250
welfare$,all,usa,ibr,11976.117346032066,25,250
welfare$,all,usa,bcr,11976.876865430819,25,250
welfare$,all,EUR,LSR,8782.39746575153,25,250
welfare$,all,EUR,OBR,8782.03357455379,25,250
welfare$,all,EUR,ABR,8783.837705109456,25,250
welfare$,all,EUR,ibr,8782.3341098011,25,250
welfare$,all,EUR,bcr,8782.261210372772,25,250
welfare$,all,OG20,LSR,7498.215786300184,25,250
welfare$,all,OG20,OBR,7498.109329382623,25,250
welfare$,all,OG20,ABR,7499.152382051265,25,250
welfare$,all,OG20,ibr,7498.880444305555,25,250
welfare$,all,OG20,bcr,7498.781509417509,25,250
welfare$,all,ROW,LSR,11896.02470008751,25,250
welfare$,all,ROW,OBR,11896.462745668554,25,250
welfare$,all,ROW,ABR,11893.981661397522,25,250
welfare$,all,ROW,ibr,11896.397010681629,25,250
welfare$,all,ROW,bcr,11896.442333182935,25,250
Employment,EITE,chn,LSR,7.650513545565119e-4,25,250
Employment,EITE,chn,OBR,-0.018590308711985415,25,250
Employment,EITE,chn,ABR,0.04863069656479979,25,250
Employment,EITE,chn,ibr,-0.013773089517632453,25,250
Employment,EITE,chn,bcr,-0.015172213985392702,25,250
Employment,EITE,ind,LSR,0.04410619129489035,25,250
Employment,EITE,ind,OBR,0.002122747499466726,25,250
Employment,EITE,ind,ABR,0.1705648909935631,25,250
Employment,EITE,ind,ibr,0.023120453853708867,25,250
Employment,EITE,ind,bcr,0.01896597174912973,25,250
Employment,EITE,usa,LSR,-0.5041944052477043,25,250
Employment,EITE,usa,OBR,-0.2038060651909257,25,250
Employment,EITE,usa,ABR,-0.968568831145411,25,250
Employment,EITE,usa,ibr,0.04572573103991395,25,250
Employment,EITE,usa,bcr,0.0030428634097745544,25,250
Employment,EITE,EUR,LSR,0.046527494793591195,25,250
Employment,EITE,EUR,OBR,-0.024553671158489276,25,250
Employment,EITE,EUR,ABR,0.2476652794076717,25,250
Employment,EITE,EUR,ibr,0.004468118894140893,25,250
Employment,EITE,EUR,bcr,-0.0018552015955353163,25,250
Employment,EITE,OG20,LSR,0.19560805005345294,25,250
Employment,EITE,OG20,OBR,0.11232840694346269,25,250
Employment,EITE,OG20,ABR,0.4327114265715082,25,250
Employment,EITE,OG20,ibr,0.15794405194673455,25,250
Employment,EITE,OG20,bcr,0.14776502862099417,25,250
Employment,EITE,ROW,LSR,0.1694123345802101,25,250
Employment,EITE,ROW,OBR,0.10664312481747373,25,250
Employment,EITE,ROW,ABR,0.356620624867543,25,250
Employment,EITE,ROW,ibr,0.133803316894876,25,250
Employment,EITE,ROW,bcr,0.12710611859587662,25,250
Employment,non-EITE,chn,LSR,-8.045107399157203e-5,25,250
Employment,non-EITE,chn,OBR,0.0019564727589793662,25,250
Employment,non-EITE,chn,ABR,-0.00511774687433908,25,250
Employment,non-EITE,chn,ibr,0.0014495171335449086,25,250
Employment,non-EITE,chn,bcr,0.0015967585170750809,25,250
Employment,non-EITE,ind,LSR,-0.0012478334201593277,25,250
Employment,non-EITE,ind,OBR,-6.022438709951672e-5,25,250
Employment,non-EITE,ind,ABR,-0.004825041085432247,25,250
Employment,non-EITE,ind,ibr,-6.54198184113497e-4,25,250
Employment,non-EITE,ind,bcr,-5.36678034046556e-4,25,250
Employment,non-EITE,usa,LSR,0.025519147282215826,25,250
Employment,non-EITE,usa,OBR,0.010315462753052174,25,250
Employment,non-EITE,usa,ABR,0.04902273016418324,25,250
Employment,non-EITE,usa,ibr,-0.002314196353714326,25,250
Employment,non-EITE,usa,bcr,-1.5387021224944064e-4,25,250
Employment,non-EITE,EUR,LSR,-0.002613661369499365,25,250
Employment,non-EITE,EUR,OBR,0.0013791151494357834,25,250
Employment,non-EITE,EUR,ABR,-0.013911987935411041,25,250
Employment,non-EITE,EUR,ibr,-2.5109900555486675e-4,25,250
Employment,non-EITE,EUR,bcr,1.0409502340102961e-4,25,250
Employment,non-EITE,OG20,LSR,-0.00926201267027471,25,250
Employment,non-EITE,OG20,OBR,-0.0053188217624122736,25,250
Employment,non-EITE,OG20,ABR,-0.020488572309840247,25,250
Employment,non-EITE,OG20,ibr,-0.007478667710913989,25,250
Employment,non-EITE,OG20,bcr,-0.006996703201600507,25,250
Employment,non-EITE,ROW,LSR,-0.00917833047338057,25,250
Employment,non-EITE,ROW,OBR,-0.005777722241062655,25,250
Employment,non-EITE,ROW,ABR,-0.0193205970177579,25,250
Employment,non-EITE,ROW,ibr,-0.007249163010891735,25,250
Employment,non-EITE,ROW,bcr,-0.006886333076527862,25,250
eb(bn$),all,usa,LSR,231.17678372621464,25,250
eb(bn$),all,usa,OBR,230.05529484094754,25,250
eb(bn$),all,usa,ABR,245.5616118505655,25,250
eb(bn$),all,usa,ibr,241.2730795816148,25,250
eb(bn$),all,usa,bcr,239.68321942258984,25,250
eb(bn$)_global,all,usa,LSR,221.0468075862203,25,250
eb(bn$)_global,all,usa,OBR,220.51785416888512,25,250
eb(bn$)_global,all,usa,ABR,232.75845041283057,25,250
eb(bn$)_global,all,usa,ibr,230.36924741434905,25,250
eb(bn$)_global,all,usa,bcr,229.00069746775475,25,250
netwelf,all,usa,LSR,1.7979911116646092,25,250
netwelf,all,usa,OBR,1.7923060374113433,25,250
netwelf,all,usa,ABR,1.8771212939846036,25,250
netwelf,all,usa,ibr,1.8487167994749805,25,250
netwelf,all,usa,bcr,1.8417947696475034,25,250
netwelf_globalscc,all,usa,LSR,1.713543857780939,25,250
netwelf_globalscc,all,usa,OBR,1.7127983798706465,25,250
netwelf_globalscc,all,usa,ABR,1.7703893718651282,25,250
netwelf_globalscc,all,usa,ibr,1.7578183935351481,25,250
netwelf_globalscc,all,usa,bcr,1.7527412880626643,25,250
emissions_abs,all,chn,LSR,8.07110401008939,25,250
emissions_abs,all,chn,OBR,8.070460782890192,25,250
emissions_abs,all,chn,ABR,8.073086216451902,25,250
emissions_abs,all,chn,ibr,8.070911149427033,25,250
emissions_abs,all,chn,bcr,8.070812253704363,25,250
emissions_abs,all,ind,LSR,1.9142097708170949,25,250
emissions_abs,all,ind,OBR,1.9140389956739796,25,250
emissions_abs,all,ind,ABR,1.9147789467549348,25,250
emissions_abs,all,ind,ibr,1.9141483089030016,25,250
emissions_abs,all,ind,bcr,1.9141200675548244,25,250
emissions_abs,all,usa,LSR,4.2121031407602025,25,250
emissions_abs,all,usa,OBR,4.216678417930847,25,250
emissions_abs,all,usa,ABR,4.153418140324097,25,250
emissions_abs,all,usa,ibr,4.170913832027746,25,250
emissions_abs,all,usa,bcr,4.177399897993858,25,250
emissions_abs,all,EUR,LSR,2.8640972185573843,25,250
emissions_abs,all,EUR,OBR,2.863702863860733,25,250
emissions_abs,all,EUR,ABR,2.866065914100977,25,250
emissions_abs,all,EUR,ibr,2.8645142692986454,25,250
emissions_abs,all,EUR,bcr,2.864370267209229,25,250
emissions_abs,all,OG20,LSR,4.414875906458287,25,250
emissions_abs,all,OG20,OBR,4.414229463824881,25,250
emissions_abs,all,OG20,ABR,4.418118359443412,25,250
emissions_abs,all,OG20,ibr,4.41615184199763,25,250
emissions_abs,all,OG20,bcr,4.415862002330015,25,250
emissions_abs,all,ROW,LSR,7.440477491396013,25,250
emissions_abs,all,ROW,OBR,7.439914956367311,25,250
emissions_abs,all,ROW,ABR,7.443620609143875,25,250
emissions_abs,all,ROW,ibr,7.442195886010899,25,250
emissions_abs,all,ROW,bcr,7.441853997609449,25,250
CO2 price,EITE,chn,LSR,1.0003408287624955e-6,50,250
CO2 price,EITE,chn,OBR,1.0003317654645198e-6,50,250
CO2 price,EITE,chn,ABR,1.000367975500068e-6,50,250
CO2 price,EITE,chn,ibr,1.000309672945663e-6,50,250
CO2 price,EITE,chn,bcr,1.000309820578675e-6,50,250
CO2 price,EITE,ind,LSR,1.0008006156001741e-6,50,250
CO2 price,EITE,ind,OBR,1.0007623111847275e-6,50,250
CO2 price,EITE,ind,ABR,1.0009230900987665e-6,50,250
CO2 price,EITE,ind,ibr,1.0007183329675903e-6,50,250
CO2 price,EITE,ind,bcr,1.0007179592586354e-6,50,250
CO2 price,EITE,usa,LSR,50.000000986186805,50,250
CO2 price,EITE,usa,OBR,50.00000098711954,50,250
CO2 price,EITE,usa,ABR,177.147972126477,50,250
CO2 price,EITE,usa,ibr,204.32639806812784,50,250
CO2 price,EITE,usa,bcr,173.17304165447837,50,250
CO2 price,EITE,EUR,LSR,1.0006946073357736e-6,50,250
CO2 price,EITE,EUR,OBR,1.0006834056367713e-6,50,250
CO2 price,EITE,EUR,ABR,1.0007595745291058e-6,50,250
CO2 price,EITE,EUR,ibr,1.0007096425294393e-6,50,250
CO2 price,EITE,EUR,bcr,1.0006997274128735e-6,50,250
CO2 price,EITE,OG20,LSR,1.0007519533067766e-6,50,250
CO2 price,EITE,OG20,OBR,1.0007768284237467e-6,50,250
CO2 price,EITE,OG20,ABR,1.000783869948572e-6,50,250
CO2 price,EITE,OG20,ibr,1.000840348527715e-6,50,250
CO2 price,EITE,OG20,bcr,1.000825934305699e-6,50,250
CO2 price,EITE,ROW,LSR,1.0002196597676946e-6,50,250
CO2 price,EITE,ROW,OBR,1.000261552742444e-6,50,250
CO2 price,EITE,ROW,ABR,1.0001323781211097e-6,50,250
CO2 price,EITE,ROW,ibr,1.0002655852010403e-6,50,250
CO2 price,EITE,ROW,bcr,1.000263591607619e-6,50,250
CO2 price,non-EITE,chn,LSR,1.0003408287624955e-6,50,250
CO2 price,non-EITE,chn,OBR,1.0003317654645198e-6,50,250
CO2 price,non-EITE,chn,ABR,1.000367975500068e-6,50,250
CO2 price,non-EITE,chn,ibr,1.000309672945663e-6,50,250
CO2 price,non-EITE,chn,bcr,1.000309820578675e-6,50,250
CO2 price,non-EITE,ind,LSR,1.0008006156001741e-6,50,250
CO2 price,non-EITE,ind,OBR,1.0007623111847277e-6,50,250
CO2 price,non-EITE,ind,ABR,1.0009230900987665e-6,50,250
CO2 price,non-EITE,ind,ibr,1.0007183329675903e-6,50,250
CO2 price,non-EITE,ind,bcr,1.0007179592586358e-6,50,250
CO2 price,non-EITE,usa,LSR,50.00000098618679,50,250
CO2 price,non-EITE,usa,OBR,50.00000098711953,50,250
CO2 price,non-EITE,usa,ABR,50.00000098416755,50,250
CO2 price,non-EITE,usa,ibr,50.00000098677882,50,250
CO2 price,non-EITE,usa,bcr,50.000000986866254,50,250
CO2 price,non-EITE,EUR,LSR,1.0006946073357738e-6,50,250
CO2 price,non-EITE,EUR,OBR,1.000683405636771e-6,50,250
CO2 price,non-EITE,EUR,ABR,1.0007595745291058e-6,50,250
CO2 price,non-EITE,EUR,ibr,1.0007096425294393e-6,50,250
CO2 price,non-EITE,EUR,bcr,1.0006997274128735e-6,50,250
CO2 price,non-EITE,OG20,LSR,1.0007519533067766e-6,50,250
CO2 price,non-EITE,OG20,OBR,1.0007768284237465e-6,50,250
CO2 price,non-EITE,OG20,ABR,1.000783869948572e-6,50,250
CO2 price,non-EITE,OG20,ibr,1.0008403485277151e-6,50,250
CO2 price,non-EITE,OG20,bcr,1.000825934305699e-6,50,250
CO2 price,non-EITE,ROW,LSR,1.0002196597676944e-6,50,250
CO2 price,non-EITE,ROW,OBR,1.0002615527424437e-6,50,250
CO2 price,non-EITE,ROW,ABR,1.0001323781211095e-6,50,250
CO2 price,non-EITE,ROW,ibr,1.00026558520104e-6,50,250
CO2 price,non-EITE,ROW,bcr,1.000263591607619e-6,50,250
Output,EITE,chn,LSR,0.04065936698727235,50,250
Output,EITE,chn,OBR,0.004377149281631354,50,250
Output,EITE,chn,ABR,0.10850165585500893,50,250
Output,EITE,chn,ibr,0.011363885170490029,50,250
Output,EITE,chn,bcr,0.008179682088882423,50,250
Output,EITE,ind,LSR,0.181829166790215,50,250
Output,EITE,ind,OBR,0.10415231191640562,50,250
Output,EITE,ind,ABR,0.3618101357998782,50,250
Output,EITE,ind,ibr,0.12230194553939366,50,250
Output,EITE,ind,bcr,0.11533975034769828,50,250
Output,EITE,usa,LSR,-2.4832710995569496,50,250
Output,EITE,usa,OBR,-1.7967180519533943,50,250
Output,EITE,usa,ABR,-4.137609773633921,50,250
Output,EITE,usa,ibr,-2.2357454516123587,50,250
Output,EITE,usa,bcr,-2.1542846659355686,50,250
Output,EITE,EUR,LSR,0.1765327705783193,50,250
Output,EITE,EUR,OBR,0.03952296871714278,50,250
Output,EITE,EUR,ABR,0.47347328285543,50,250
Output,EITE,EUR,ibr,0.08966184753500528,50,250
Output,EITE,EUR,bcr,0.07517695212473363,50,250
Output,EITE,OG20,LSR,0.41286670944400417,50,250
Output,EITE,OG20,OBR,0.2622655717789302,50,250
Output,EITE,OG20,ABR,0.7414539601885206,50,250
Output,EITE,OG20,ibr,0.32722727277776364,50,250
Output,EITE,OG20,bcr,0.30735188382273737,50,250
Output,EITE,ROW,LSR,0.32561929937140466,50,250
Output,EITE,ROW,OBR,0.20792618269485086,50,250
Output,EITE,ROW,ABR,0.5938284463672616,50,250
Output,EITE,ROW,ibr,0.25286490461964295,50,250
Output,EITE,ROW,bcr,0.23916096895708616,50,250
Output,non-EITE,chn,LSR,0.011178280638213245,50,250
Output,non-EITE,chn,OBR,0.015260815282491791,50,250
Output,non-EITE,chn,ABR,0.004415606257457405,50,250
Output,non-EITE,chn,ibr,0.013343392095110929,50,250
Output,non-EITE,chn,bcr,0.013770205024488114,50,250
Output,non-EITE,ind,LSR,0.027112470818613232,50,250
Output,non-EITE,ind,OBR,0.02968759647945518,50,250
Output,non-EITE,ind,ABR,0.02358757665725797,50,250
Output,non-EITE,ind,ibr,0.02769368731119215,50,250
Output,non-EITE,ind,bcr,0.02794803049948058,50,250
Output,non-EITE,usa,LSR,-0.6499208182557226,50,250
Output,non-EITE,usa,OBR,-0.6451603704327957,50,250
Output,non-EITE,usa,ABR,-0.6914970826457312,50,250
Output,non-EITE,usa,ibr,-0.6745676338451023,50,250
Output,non-EITE,usa,bcr,-0.6670429234491349,50,250
Output,non-EITE,EUR,LSR,0.01621995460454606,50,250
Output,non-EITE,EUR,OBR,0.024070105429863098,50,250
Output,non-EITE,EUR,ABR,0.001516683806679353,50,250
Output,non-EITE,EUR,ibr,0.02148484901680625,50,250
Output,non-EITE,EUR,bcr,0.02211113321322067,50,250
Output,non-EITE,OG20,LSR,-0.002048484412742191,50,250
Output,non-EITE,OG20,OBR,0.007816437478336269,50,250
Output,non-EITE,OG20,ABR,-0.018579838530963233,50,250
Output,non-EITE,OG20,ibr,0.0072459648039258084,50,250
Output,non-EITE,OG20,bcr,0.007873103237310275,50,250
Output,non-EITE,ROW,LSR,-0.01643194264917547,50,250
Output,non-EITE,ROW,OBR,-0.007234844832604281,50,250
Output,non-EITE,ROW,ABR,-0.035367571584954405,50,250
Output,non-EITE,ROW,ibr,-0.00930538904250211,50,250
Output,non-EITE,ROW,bcr,-0.008489662232669115,50,250
Emissions,EITE,chn,LSR,0.11976732429694881,50,250
Emissions,EITE,chn,OBR,0.08636807213289188,50,250
Emissions,EITE,chn,ABR,0.1829942458012157,50,250
Emissions,EITE,chn,ibr,0.09698070933485958,50,250
Emissions,EITE,chn,bcr,0.09264151250762964,50,250
Emissions,EITE,ind,LSR,0.20420290562688237,50,250
Emissions,EITE,ind,OBR,0.15039835914398836,50,250
Emissions,EITE,ind,ABR,0.3035000407154431,50,250
Emissions,EITE,ind,ibr,0.16851499478713894,50,250
Emissions,EITE,ind,bcr,0.16139059903177433,50,250
Emissions,EITE,usa,LSR,-15.484509784901135,50,250
Emissions,EITE,usa,OBR,-14.779377634883817,50,250
Emissions,EITE,usa,ABR,-31.057951363541925,50,250
Emissions,EITE,usa,ibr,-30.644043255811958,50,250
Emissions,EITE,usa,bcr,-27.447720351920402,50,250
Emissions,EITE,EUR,LSR,0.6468816651630904,50,250
Emissions,EITE,EUR,OBR,0.5121141239771365,50,250
Emissions,EITE,EUR,ABR,1.0031248853892283,50,250
Emissions,EITE,EUR,ibr,0.6299665727183212,50,250
Emissions,EITE,EUR,bcr,0.6026775382124372,50,250
Emissions,EITE,OG20,LSR,0.7527638104372292,50,250
Emissions,EITE,OG20,OBR,0.5960604473842501,50,250
Emissions,EITE,OG20,ABR,1.1397990338997133,50,250
Emissions,EITE,OG20,ibr,0.7273696283166986,50,250
Emissions,EITE,OG20,bcr,0.6948282250521354,50,250
Emissions,EITE,ROW,LSR,0.5903737297330736,50,250
Emissions,EITE,ROW,OBR,0.4830861270526565,50,250
Emissions,EITE,ROW,ABR,0.8674545159711888,50,250
Emissions,EITE,ROW,ibr,0.5770558638063195,50,250
Emissions,EITE,ROW,bcr,0.5547039619195004,50,250
Emissions,non-EITE,chn,LSR,0.07614097877708392,50,250
Emissions,non-EITE,chn,OBR,0.06897877998350843,50,250
Emissions,non-EITE,chn,ABR,0.09170155893578613,50,250
Emissions,non-EITE,chn,ibr,0.07511715358281545,50,250
Emissions,non-EITE,chn,bcr,0.07355822669741219,50,250
Emissions,non-EITE,ind,LSR,0.2237403932338955,50,250
Emissions,non-EITE,ind,OBR,0.2193266866868937,50,250
Emissions,non-EITE,ind,ABR,0.23807141304901247,50,250
Emissions,non-EITE,ind,ibr,0.22673187887414237,50,250
Emissions,non-EITE,ind,bcr,0.2247643811555733,50,250
Emissions,non-EITE,usa,LSR,-34.48489795265331,50,250
Emissions,non-EITE,usa,OBR,-34.38892511413864,50,250
Emissions,non-EITE,usa,ABR,-34.6751614027713,50,250
Emissions,non-EITE,usa,ibr,-34.34355119332204,50,250
Emissions,non-EITE,usa,bcr,-34.35238072204224,50,250
Emissions,non-EITE,EUR,LSR,0.5996557744216702,50,250
Emissions,non-EITE,EUR,OBR,0.589132329498887,50,250
Emissions,non-EITE,EUR,ABR,0.6387092425360175,50,250
Emissions,non-EITE,EUR,ibr,0.6066541336633646,50,250
Emissions,non-EITE,EUR,bcr,0.6011627422165544,50,250
Emissions,non-EITE,OG20,LSR,0.4065394352237517,50,250
Emissions,non-EITE,OG20,OBR,0.3979615865500552,50,250
Emissions,non-EITE,OG20,ABR,0.44926691590430057,50,250
Emissions,non-EITE,OG20,ibr,0.4396111891491028,50,250
Emissions,non-EITE,OG20,bcr,0.43130867935430306,50,250
Emissions,non-EITE,ROW,LSR,0.34662041055131265,50,250
Emissions,non-EITE,ROW,OBR,0.3477953315182525,50,250
Emissions,non-EITE,ROW,ABR,0.36202452780813577,50,250
Emissions,non-EITE,ROW,ibr,0.3780898625023621,50,250
Emissions,non-EITE,ROW,bcr,0.3721240684589233,50,250
Emissions,all,chn,LSR,0.09784441843132541,50,250
Emissions,all,chn,OBR,0.08318695678313226,50,250
Emissions,all,chn,ABR,0.12827260190027,50,250
Emissions,all,chn,ibr,0.0910223456501269,50,250
Emissions,all,chn,bcr,0.0885471871854282,50,250
Emissions,all,ind,LSR,0.22538752091805225,50,250
Emissions,all,ind,OBR,0.2090004372082621,50,250
Emissions,all,ind,ABR,0.2616479846909048,50,250
Emissions,all,ind,ibr,0.2167095272314956,50,250
Emissions,all,ind,bcr,0.21377235551616192,50,250
Emissions,all,usa,LSR,-28.567766559850995,50,250
Emissions,all,usa,OBR,-28.41280251330819,50,250
Emissions,all,usa,ABR,-29.826901427328544,50,250
Emissions,all,usa,ibr,-29.411505713173234,50,250
Emissions,all,usa,bcr,-29.210676286488734,50,250
Emissions,all,EUR,LSR,0.5922165790047451,50,250
Emissions,all,EUR,OBR,0.5668059308882478,50,250
Emissions,all,EUR,ABR,0.6749420186735078,50,250
Emissions,all,EUR,ibr,0.6012893566800681,50,250
Emissions,all,EUR,bcr,0.5922805404880993,50,250
Emissions,all,OG20,LSR,0.4607261126468254,50,250
Emissions,all,OG20,OBR,0.4338644217788845,50,250
Emissions,all,OG20,ABR,0.5510633426263567,50,250
Emissions,all,OG20,ibr,0.48978351220339,50,250
Emissions,all,OG20,bcr,0.4777860820899482,50,250
Emissions,all,ROW,LSR,0.36437357800453984,50,250
Emissions,all,ROW,OBR,0.3507738786741932,50,250
Emissions,all,ROW,ABR,0.41508226669182413,50,250
Emissions,all,ROW,ibr,0.38873235936349726,50,250
Emissions,all,ROW,bcr,0.3805440314974984,50,250
Emissions,all,all,LSR,-4.682551136812041,50,250
Emissions,all,all,OBR,-4.670562940675049,50,250
Emissions,all,all,ABR,-4.855790404048232,50,250
Emissions,all,all,ibr,-4.819597353010563,50,250
Emissions,all,all,bcr,-4.790408338308694,50,250
Intensity,EITE,chn,LSR,0.07907580558768057,50,250
Intensity,EITE,chn,OBR,0.08198733414326309,50,250
Intensity,EITE,chn,ABR,0.07441185185477206,50,250
Intensity,EITE,chn,ibr,0.08560709587230875,50,250
Intensity,EITE,chn,bcr,0.08445492227460161,50,250
Intensity,EITE,ind,LSR,0.022333130691221115,50,250
Intensity,EITE,ind,OBR,0.04619793101439118,50,250
Intensity,EITE,ind,ABR,-0.05809988381589859,50,250
Intensity,EITE,ind,ibr,0.04615659882938328,50,250
Intensity,EITE,ind,bcr,0.045997794942231884,50,250
Intensity,EITE,usa,LSR,-13.332316241470144,50,250
Intensity,EITE,usa,OBR,-13.220189107120417,50,250
Intensity,EITE,usa,ABR,-28.08227661165058,50,250
Intensity,EITE,usa,ibr,-29.05795981918846,50,250
Intensity,EITE,usa,bcr,-25.850325279577223,50,250
Intensity,EITE,EUR,LSR,0.46952003785354357,50,250
Intensity,EITE,EUR,OBR,0.47240444699820916,50,250
Intensity,EITE,EUR,ABR,0.5271556613183792,50,250
Intensity,EITE,EUR,ibr,0.5398207119596155,50,250
Intensity,EITE,EUR,bcr,0.5271043251215524,50,250
Intensity,EITE,OG20,LSR,0.3384995490435916,50,250
Intensity,EITE,OG20,OBR,0.33292173650947277,50,250
Intensity,EITE,OG20,ABR,0.39541326638845575,50,250
Intensity,EITE,OG20,ibr,0.3988372512787386,50,250
Intensity,EITE,OG20,bcr,0.38628907448197136,50,250
Intensity,EITE,ROW,LSR,0.2638951368659104,50,250
Intensity,EITE,ROW,OBR,0.27458900192798286,50,250
Intensity,EITE,ROW,ABR,0.27201079214300705,50,250
Intensity,EITE,ROW,ibr,0.32337326169691316,50,250
Intensity,EITE,ROW,bcr,0.3147901378186102,50,250
Intensity,non-EITE,chn,LSR,0.06495543723779029,50,250
Intensity,non-EITE,chn,OBR,0.05370976815248785,50,250
Intensity,non-EITE,chn,ABR,0.08728209864450331,50,250
Intensity,non-EITE,chn,ibr,0.061765519872203356,50,250
Intensity,non-EITE,chn,bcr,0.05977978987328214,50,250
Intensity,non-EITE,ind,LSR,0.19657462617712618,50,250
Intensity,non-EITE,ind,OBR,0.18958280762852997,50,250
Intensity,non-EITE,ind,ABR,0.21443325678296432,50,250
Intensity,non-EITE,ind,ibr,0.19898308580936774,50,250
Intensity,non-EITE,ind,bcr,0.19676135973127895,50,250
Intensity,non-EITE,usa,LSR,-34.0563162234649,50,250
Intensity,non-EITE,usa,OBR,-33.96287978473467,50,250
